,business_id,name
10243,hmKTkX9pO5axpnWcOGHr1w,Little Caesars
10244,0HDkCZtCvua-Wahio1-pBw,Two Hippies Groovy Beach House
10245,mSvQyDPMMh3AP7sVTvAnBA,Carvers Steaks & Chops
10246,0w5esOmdWtoknKhJjqbEwg,Jac & Ray
10247,cC08otMSMx_S4eUbmElKew,Spicy City
10248,nVg5Ixh0hLtPcc5prc6tzQ,Subway
10249,oGwzYYdpLKH_d9T3af4-oQ,Dog Town Chili Dogs
10250,-rs3Rufq-9jy8z3eWWNd-Q,The Birdcage Bar & Restaurant
10251,bdqt0fNaaAcA70hYsIGNDw,Noodle Village
10252,W7UtoDde1ekOmsEeMl8XCw,European Bakery and Cafe
10253,MkDTaYABHF2chHTIjCirBA,Volcano Buffet
10254,aYAlzKHwXQn6JNLweRnZjQ,Nacho Daddy
10255,Zh_y9AmSfWZpR2JB9wye-A,True Food Kitchen
10256,xbZo8aMOOobPRzHKqmA88g,Barro's Pizza
10257,8S31wjHVC1Rx71ooEcTRTQ,Buzz BBQ
10258,RHmoevQvH4vuS7KOL5JWWg,Buckman's Grille
10259,11TesR4KkvWZaTHaVINe2w,Harold's Chicken Shack
10260,obEv3-i-pr6oPlya2IY5mg,Royal Buffet
10261,MItBw-JgGp-1IlpRxzjXWA,Jimmy John's
10262,RXcEHoXaNYDVbXaIYeTYIw,Mickey D'S Cafe
10263,WYk91WPklqRWuk9z9DsPDw,Vitamin T
10264,xgrLjOSICVgYfxVNNMIKtg,Monstah Lobstah
10265,klCQ1ytgmCgJ1KvlR5Y0_w,GreenMix
10266,0g_KFvnPIkA8ywTXPPeRCg,Hong Kong Asian Diner
10267,j4TMayffJHao9Ntd799Bhg,Nikki Beach
10268,eG_GtDLVZ6vSSMYk4eDeFA,Prima Pizza & Cafe
10269,gmWSXOysesNdp58WnwTA2Q,Rancho De Tia Rosa
10270,NLVcGseUhgQdABs1mIYk8g,Viet Kitchen
10271,3tiST9R0JRLbi4hw4RUBjA,Carl's Jr
10272,yTf5mdwj7sWQMKIE8owiZg,Arriba Mexican Grill
10273,cInzGnaFZ3EIItvFXl1MvQ,SaBai Modern Thai
10274,uL1faPt6dsuOxUUE0yXZeA,Doughboy's Pizza
10275,7WGQoWtfHYnjMtFAoEv99g,In-N-Out Burger
10276,YcNoZBYL7rKYMiyoLGiG2A,Long John Silver's
10277,mPBH8tYWotH-ULOySKRv8g,Mama's Pizzeria
10278,09nlgfIqh29b_zVXPdmySg,T.G.I. Friday's
10279,YJoph5UiUZ3BEb49vyFAuQ,Garage Wine and Tap
10280,DiEGst8EG0OjqsDdGAlo7w,Carl's Jr
10281,xEGVRqNOpa8Dn5JSFM5u4Q,Nicolo's Cucina Italiana
10282,098lYL3ZpOayRvk7MbwyLg,Teriyaki Madness
10283,FI4ns6iR4ZrhoaYjITf-Mg,Sunshine Moon Peking Pub
10284,J2_QOfnl6iLjHmfORHxnOg,Moreno's Mexican Grill
10285,NZ4V7rl7nevZPOdySgg-iw,The Buffet
10286,t9P1Bv-UcXUuCtSp-3uYZA,Vegas Express Sushi
10287,bUPW6CbceKA4SRgroKJJ-g,Emjay's New York Pizza
10288,a1aIYuvQUdSFOyn4vKIXnA,Lakeside
10289,N0sUdCBcA3ScYULAkGOqxA,Coco's Bakery & Restaurant
10290,eFA9dqXT5EA_TrMgbo03QQ,Crust Pizzeria & Ristorante
10291,N_LG7wMjLSOJ9mgBr1kWtA,Local Bistro
10292,sSkoeqwqB6PPBJv1rzkWtw,McDonald's
10293,sb3e1qE3uZ69Vnetdovw9A,Vogava Coffee Roasters
10294,ZEpSYuDb9BgYD-XF1mc_jg,China City Super Buffet
10295,9GHHH-edaSLwKZahZTdM3g,Capital Tap Haus
10296,AvBWthL1cLqMYnltQ6qF5g,Speckled Hen
10297,bWH38_hb6EffnfjiIB7-GQ,2010 Fusion Restaurant
10298,hrx3IDuko4UKSzZesFaj1A,Sorrento Pizza
10299,mJFWRws-E-ak1_CoBo9rcA,Gallup! Coffee & Bakehouse
10300,J8PyvKkLBGLhYjSlSg7u2A,IHOP
10301,oUEGRxz1_FjLJQyovg86bQ,Wendy's
10302,VleSf6P-lyyyfkgNiwGjhA,McDonald's
10303,MNee7WyJowmFD0-NS9safg,The Spicery In Our 1895 Home
10304,G_bvx3BjuoWr9A_zfdZ6IQ,PT's
10305,O-xSC1JlgdiBN3zR4iqNUA,Plaza Bonita
10306,FPlwns4ef0bbN2RF1qfTsg,Sushi Imagine
10307,xz1fQwwVAhqA9MsmMaGyZA,Taberna Mexicana
10308,8v0R86QBqqQF9E7O-Dw1Jw,Technique Restaurant
10309,vvMR0jgDoBA-g1XgZy8sEg,Tryst Cafe
10310,2e4LeI46Mo9YF24RnnJadQ,Smashburger
10311,xdVoVO0SjRth_Af5mtOvTg,Great Dane Pub & Brewing Co
10312,dNeIr3C0NcSTusZSs38Pmg,Wild Horse Cafe
10313,wyxsEFTGC1MuadT2SpTE3g,Tasty Thai Restaurant
10314,5WRpxAc9lvonVGfuX34hlw,Jamburritos Cajun Grille - Express
10315,UjaR5QhlqlRIGMtlC78n3g,Hammered Hog BBQ Hall & Saloon
10316,sHu1zuayEsWgIKdj7nVRfg,Moon Valley Cafe
10317,Dt8RITU4OmTbRaKKlZm_Pg,Sunshine and Spice
10318,_yW2zLQAmqhj2m7rBbpFPw,Culver's
10319,EhBSVPbSw1pKE0gg4u2Kqg,Watami Sushi & Sake Bar
10320,pqkwR2me0LhEZulRcQpOuw,Perk Eatery
10321,WJMzIPhMzqpvX1RxLIUc5A,Flame Kabob
10322,DbTHx85IwJUJs7tcNAa0sg,A1 Pizza & Wings
10323,VOoqJ-Q402FUocygKMVIVA,Hot Dog Haus
10324,8EWtX4VzY_dSEUz-LQSL_g,Pho Thai Binh
10325,YZZ25gyX-E7yGVnA97I_sg,Harry O's BBQ
10326,hG5QnyJ_lbVAT_jaGc2u1w,Einstein Bros Bagels
10327,1ggcLvWPBDWnp5MVTRnoRg,Old Spaghetti Factory
10328,gZ3GVh4aER2q6_UdA6fTKw,Janey's Cave Creek
10329,lNlVwSKqaxE7agiGKfCaAQ,Barro's Pizza
10330,AYPTLvxlCw2euajnglksTA,JD's Lounge
10331,2W2AwR-5z_jQ0Ihg9A5cPg,Pho All Seasons
10332,zBrrtMoBUCMSLiy-v7pUfA,Olive Garden Italian Restaurant
10333,BqrTtox0JbG-P_DKBB5bBw,Holsteins Shakes and Buns
10334,rgizde3reoXusbR1Oug37A,Gold Chef
10335,NxsCqQCpofRx08m535JYIA,Comme Ça
10336,zpDJ3kZohKJWKsT3O8yi0A,Olive Garden Italian Restaurant
10337,VwCYKGji0en-y4ebOXNsnA,Super B Burrito
10338,nhToFLPoqNixNbRK4-xFQg,Smashburger
10339,691w3FIZWH7cz3IYGor5Ag,Cafe Aroma
10340,ImJ7QAw6T6ayJT1AGr7OgA,Merchant Madison
10341,kMxYp2GZL5ic6b05gPP57Q,Nathans Famous Hotdogs
10342,nKrK1aK2uWtL57Q3ShH6Hg,Yume Sushi Grill
10343,onItgedmKDLbI3JHOE5XTA,Noodle Pot
10344,npfVfumxVAkQNYpY1fSvew,Steak 'n Shake
10345,PNThcRNEFI3azvfhvhd_KA,I Love Burgers
10346,BINYfrtGp3A4w0d5E7kbYw,Otaku
10347,Aa-UgGOs1lDZzQhap370Ig,Lin's Grand Buffet
10348,L_QPlfl-6DnBbYcxfdq4TQ,Brooksy's Bar & Grill
10349,zt1TpTuJ6y9n551sw9TaEg,Wicked Spoon
10350,46xWJ6rKZxnrSLWro6EOlA,The Hub Deli
10351,28ycqW56i70yM_C0ejNv9w,Tien Wong Hot Pot
10352,cN6qpVw6RaSrSI-JGGF4Tw,Jaleo
10353,38ei9EOHa9WP6iIHOUlHSQ,Red Mountain Cafe
10354,cMvN1j-LK64zqmT4vnl8NA,China Poblano
10355,QpdkXudiqodRvbNh0tyjqA,Hibachi San
10356,uYKwS-biARKgBkk5rY_PaQ,Twist by Pierre Gagnaire
10357,EFLVfAlLigGlQRqbi2IfBg,Fit 2 Eat
10358,_6gbnNRPIc-iM_0cBLPX1A,Estiatorio Milos
10359,wO6dcJGJEG1LWprzYHAkeg,Dragon House
10360,Mzvb9KyqVhrDA7wGhkTAKg,Wang's Delight
10361,mpdl2_v3MDJVzTaxvlEGTA,Rum Bar
10362,Ursyl0ENSvc1BA87H5st2A,Pho Little Saigon
10363,OkO7zRnvV2NQR5aPmbRZeA,Jimmy John's
10364,xF4jaaESOYMqjDExu9vDnQ,Calistoga
10365,yJ-Q2wBdrwit4RcZcZ0WEw,Tumbleweeds
10366,oKPRY3pQ-G6gmcbfE0splw,Tavola Pizza
10367,1_43FZHx3P5D7X-CpIR9WA,Jersey Mike's Subs
10368,JMocUL7GB2lf-QEZEtb9zA,TGI Friday's
10369,i-hhDW8Kx4v_fHz0Z20onQ,Del Taco
10370,eq6lQI039SBLC6sHm3idGA,Secret Pizza
10371,YZbDLZp0zhmgnIPflNZZfA,Leo's Island BBQ
10372,_U8nP4aJ5b-sVvveWYJkbg,Harold's Chicken & Fish
10373,eR7cwYFZDkNqBSSTohNwLw,Wok In
10374,s_aCmrCP8QmOHASsOlA33A,Chicken D'Lish
10375,NVunai1t_GXQCAdDzFWJkQ,Blue Ribbon Sushi Bar and Grill
10376,Q2jxycSUgHb8GkYV0LCX0g,Porktropolis
10377,qls-_r8KdQw4lH9x60qYEw,McDonald's
10378,uGaxjxl8H885Iv5t0Hf8jw,Swanson's Supper Club
10379,PPCXpvcgU25a12lM55fxDA,Las Islitas
10380,POIEvBUafDX610SBKwK2sA,Popo's Fiesta Del Sol Mexican Food
10381,YEr1u28K5nDSJA76o4XKVA,Tutti Santi
10382,UFf1nfDi1p_301ty6u9IFA,Monstah Lobstah
10383,QiTjW1KT-pD5BKx9yYD85Q,Three Villages Restaurant
10384,YrTKu37eqg19i2-crujY9A,Anise Cafe
10385,FzeYyIca3Bw8mS4MeUUAGw,Va Bene Caffe
10386,JvdpALAa8W-DxMs7q12DEg,Khublai Khan
10387,lHr-aMBHh29zLpuB2ShAMQ,Tanzy
10388,zRc17iJZWZQQYE3E5uWxrg,Baker's Cove Seafood Restaurant
10389,RE3xkxkjmHQIARrLSIeerg,The Henry
10390,Z1yPkN93QKvuny8CCm4aDA,Sloppi Jo's Roving Eatery
10391,9N1wJB5tWXAB7Fz8xtA3ZQ,Pizzeria de Enzo
10392,Bt7xHko6OfInh7GbfSv0xA,Viva Salsa
10393,PsobOr59-Wh812PPjjhG6w,Baja Fresh Mexican Grill
10394,E8uHpUKu1eRx4V5gug1TpA,Papa Murphy's
10395,eb-d7bMXnzO8DGWJ5x552g,IHOP Restaurant
10396,9SrR4mkEsyimsimrc-vP4w,Beach Café
10397,wZxrcIHmkhT4OHvIxPwd_A,D.O.C.G. Enoteca
10398,PwlTG5rzh-xefcVhYqDm2Q,Pho dau Bo
10399,jRfdz5voj40P6WS9L54caw,The Herb Box
10400,dGjOCZsRnjdTlcIBDmAJjA,Blu Agave Arizona Kitchen
10401,_PSo13KRX_X7FQR5mtUCug,Hibachi Grill & Supreme Buffet
10402,Ic6OGU2zmaVnjIVz9HUIAA,Painted Mountain Golf Resort
10403,bee_DAFUBI2MzhBytXHGoQ,Cactus Ranch
10404,-u0m2QhmIUYJU22psWo46Q,The Overlook Grill
10405,ckqbs45ngAwsgyvK_SWkvg,Barro's Pizza
10406,tlH1ciAK3t_hrX6FS5VCDQ,Westside Deli
10407,9KAa0PIZO2rrEXfLD3JM7Q,Shish Kabob House
10408,PbF6lGbnilFg7NECHcf6Tw,Cleopatra Bistro Pizza
10409,1T1hQpU4kbukSLoz947BWQ,Filfila Mediterranean Cafe
10410,vwM1i7TB3b75Oy8QW9A0Ug,McDonald's
10411,8X_9ue_Hnpr1lYa90EG3bw,Island Style Restaurant
10412,-g0zVR9LswlUud9m1eFuUQ,The Village Coffee Shop
10413,4A19iEB8F8rrnysoG1s1Iw,Inka Fest
10414,-NaYs0QQB9_0d-f_p8MXAA,City Buffet
10415,oTjwjLPGqqnh3coj0WQEEg,Fresh Wasabi
10416,GTAOZFZqZmis3TuM9H_t1w,43 North
10417,p3X7T5qvZ7YYBYHl8LN6Vw,Oriental Jade
10418,x0pvcx4C4n5sbFzs-My8uw,New Mexican Grill
10419,gWRJ_Zyl2gtx_pCNTKnG2A,Our Families Country Cafe
10420,SLIsUQDQ8vCmGlUFtuTVxA,Twisted Italian
10421,M_jMhKl-hsTIyQBIiAH_cA,Cafe Rio
10422,Ldx4Qe_R7w3OlSx3E-z0aA,T-Bird Lounge & Restaurant
10423,6ObEB-xmhsENRXYcqEU6ag,St. Louis Bar & Grill
10424,qpo6O2Ozbrn8wFnoCM4slA,P.J. Clarke's New York Chophouse
10425,YA4xUXIVsfepzyneA2sNwg,Pachuca - A Healthy Mexican Grill
10426,0SVfpByEWCWgdWgDr5lPNQ,Cafe Pyrus
10427,Mie70jRF1hdVqiB7G_lIhg,Parc Central
10428,9fhgR1AWvToyrvD6DhWQAg,Cafe Volare
10429,tnh5sE-eALcXB-IJaIneqA,The Fruitmarket Gallery Café
10430,m7L0rAVHEAZ5iXUSQX9qhg,ENVY Lounge
10431,WaO_hAunQrZ--vI308rHQA,Big Earl's BBQ
10432,1XXGV_HvIHLC2C1mJUFv0Q,TK's Urban Tavern
10433,nz3trThEa_R5abP-nfyVlw,Red Label
10434,VITFQQrzkyRnLelvMtULqQ,Pasha
10435,MuIXnv7Oq7X3-4aEsp9dDA,Citizen Public House
10436,INMlF39JiK9buYVNUR6O7g,The Playa II Bar and Grill
10437,77I5jeDjR1hElf8jvvLPng,La Estacion Del Sabor
10438,Fb__zkvQX3W7u1A72h4wPw,La Cave Wine and Food Hideaway
10439,4ztU-xHKzlS_yzgfnpQj9g,Theresa's Hacienda
10440,FbMM7eqnhQuZ6yQ2D4qXcw,Panera Bread
10441,T4xDWJmncwuJ3P2RPczAfQ,Olive Garden Italian Restaurant
10442,hVKTsUaaJkOKR9v5BY04_A,Jimmy John's
10443,T6hYDhIZAzPW98_OEbqOSw,The Handlebar Pub and Grill
10444,Ruyo0jO4ZnFo_-91CbWPPg,Port of Subs
10445,GDeu_BPyb4PBDZSv1J9-6A,On Deck Sports Grill
10446,ShtGA_xC3QVSQ4hCGBHHDg,Hog Trough Smokehouse BBQ
10447,Ul2QB8Aix9ATXL1xgPSq8w,Café Milk
10448,wyqouyZTP2qtLs0sdQJSOg,Loudons Cafe & Bakery
10449,ksD6Pv6wOocscrEMqfnYbA,The DawgFather Grill
10450,rYXu8NasDNnLZrmHymaQWg,é by José Andrés
10451,aIzLOo6dk92DDts8YpyhZA,Fredericks Coffee House
10452,XU5Fb3TosXDUJcNRWQM5cA,32 Shea
10453,g9XzAhPiS9DCYT4FbKPzZg,Grand Café
10454,nTtHXkGVjBrE1Eez-mT3aA,Osaka House
10455,2ekt7hZde4jY7fenBuG-pw,Mozy's Shawarma
10456,_yPgKR2Q9IJZ_sWDwvmq1g,J & B Family Restaurant
10457,3f9oR4imL5js4nMPvNIauQ,Geno's Cheesesteaks & Deli
10458,7opoNCBk1B00claYpFx4ug,P F Chang's China Bistro
10459,JS2lVUj8dVwx5ludlpHRPw,Angels with Bagpipes
10460,WoQwW8hWHPz7uiL_8zHwwQ,Kapuso Kapamilya Karaoke Bar
10461,Pg8OPh1D2ws0xO-I-8ppoA,Upper Crust Pizza
10462,G6hm1kGR9Jjg5Kzb3lvpmg,Ravella at Lake Las Vegas
10463,7d4N1Hskewz50bxQZrQ46Q,Palermo's Pizza & Wings
10464,kvQ2riK7acx0HGNKRsbang,Seoul Korean Grill
10465,bsurBnPwOHcz8ATxzgxcEA,German Bread Bakery
10466,pb2JLaW5R9eYCkQNR_blww,Bambino's East Coast Pizzeria
10467,-r5aq7vjN6lMFDZ4XYErkQ,Best Billiards
10468,8lKiCgPn_eonn5CNsffabw,Grimaldi's Pizzeria
10469,pDC6ODmk4rCHW1Syeqc87Q,Eat This!
10470,s27thKKjMDK6ekYJULh_Ig,Taco Tio
10471,wN_wAXWg8W94v04eqijy6g,Tacos Atoyac
10472,dec2TzjQ1skgmugHKJyLwQ,In N Out Burger
10473,ZHioxVVxhxhZvtqB0Ny86A,Las Vegas Chinatown Plaza
10474,psm1tqE9dxRWWictMCnLuQ,Filibertos Mexican Food
10475,h7GjXjxIhMVChtYeYvdX2Q,Rubio's Fresh Mexican Grill
10476,VeMcG5cMG2i1ziUVwQHaVQ,Jersey Mike's Subs
10477,ypEtwQHobNJCZvPONO38WQ,Litchfield's
10478,Xml72rn_biWUF3idv9-mPQ,Pupuseria Cabanas
10479,rZ587kl2xt56DmnR2shqpQ,Poppa Naps BBQ
10480,KXvkoGg5Od9Iwk4LMBFJ4w,Federico's Mexican Food
10481,IR1vDeNJv6vOQgWdPe7VsQ,Chicken Bonz
10482,qRBeZAFiId0ainBtpFSGuQ,Public House Garage
10483,QpWBVqsrJSXf7blGQEP9WQ,Joeys of Chicago
10484,-lb5532P5eoxMadPPrZVXw,Wild Bull All American Pub and Grill
10485,KwnYw_cLsYkUPA6ZUmqsYQ,Devil's Greens
10486,3OadREi9_BfBz5EmwoqQcw,TastyBunz
10487,K4vvFvG89phjiFHhV8grsw,Slidin' Thru HQ
10488,GitvoU8mPOLieMiiw503rg,Sushi 99
10489,ayvalHAS3S1elCbYR-Qfjw,Ye's Sushi
10490,-_JBgygYYD_UkuD-GVTp6A,Schlotzsky's
10491,1_WD7kvNQAbscw1c7CFH3A,Hey Joe! Filipino Street Food Truck
10492,_2DT03K8fWh82Y9tBVYMKQ,Subway
10493,FSHZ7I3VOfKgWSqFfQhUhw,Abuela's Tacos
10494,YzgAfSI7aasPzphYeIHQPw,Chicago Jimmy's
10495,Xq9tkiHhyN_aBFswFeGLvA,The Arrogant Butcher
10496,JaNp5Cp-Bz3D5nMuzqpAAQ,Poblano
10497,IjtfbFh5LCbeUTVVyHcHHg,TSS Grill
10498,5kB59vuc4yufpGNNrF3Efw,Chef Sara's Raw Vegan Academy Cafe
10499,n9tzswbOPrdqoNlcWPRhtw,Mambella's
10500,RFqDK2b5mpasIuAzDoDdDg,Due Forni
10501,--BlvDO_RG2yElKu9XA1_g,Asian Island
10502,KldtUcKxWcGDVKB2vOZsuA,Wienerschnitzel
10503,qyITz0lZjD5ESgbklCfYVg,E Go Cafe
10504,4ieuLil-D58FBU1DVd_xGA,Ah Hai Sushi & Grill
10505,l8uDeX2E58RBEc6FfQpdHw,Tsom Vegetarian Flavors
10506,AhVAj8F7jjMJcqKD30XwMw,Cafe @ Rio
10507,qyHsF61vhG1PsWi8PoNAYQ,Planet Sub
10508,ZhMlXLXuZf5z7lxunHk2ww,Eddie V's Prime Seafood
10509,zWBc1XnCoWnRgplxSPzrAQ,Flame Kabob
10510,6h8uCL6lF_KJC0nfYiTBwg,The Verdict's Inn
10511,7V4ppqjixjQ0S4CYaBs82g,Fairways Grille
10512,wbVDdv5cp5cHh6ckQlVMSQ,Subway
10513,wgP52y-7FkrsZVVHGomoog,NAGA - Thai Dining
10514,OVU0pQ85Zf74OVgDyPFvGQ,Grimaldi's - Coal Brick-Oven Pizzeria
10515,mnJHxPTbAxhueeuh76ePZQ,Katana Sushi & Grill
10516,-n8BELX8Xd0rCRCGYd05xg,Port of Subs
10517,H-nlydkvuHBlsk4aJzCAYQ,Dang Dee Thai Cuisine
10518,wzuIHNOJrxSwfhKt-wV1TA,Thai Patio
10519,y_12jVZHeicMKgmPEcUZcw,Woody's BarBQ
10520,GHYOl_cnERMOhkCK_mGAlA,Kitchen 56
10521,wECOyIT7BzcCMzUkN_SXhw,Jj's Pizza & Grill
10522,c3DXOb7yx2a9LboxOq0Rzw,Coco's Family Restaurant
10523,XOOlEuIOo0wPjYOjbXGecg,Oregano's Pizza Bistro
10524,8dlyEiypNYB0sVfdzQll3A,Tacos Sahuayo
10525,GBmcKiTcooVff2T84b7dcw,Chick & Benny's
10526,SsTRG0OdPTQ_RJ-lMkL1eA,Rubio's Fresh Mexican Grill
10527,GYPHQGaB4Oeq9veH-p2nKA,Thirteen North
10528,7Vqrh77SOYwZ3_AOK-TTiQ,Baja Beach Bar
10529,UP4f6bbLelwe-Yltxkc4CQ,Cruisers
10530,ix8XGuorN_sKU0zJD4teOg,Apollo's Pizza Restaurant
10531,vslIVAryLwMqAxbbkW4t4w,Lucio Ristorante
10532,mVZe6Chq4EGCepva03vPBQ,Divine Cafe & Market at Optima
10533,rad3s5u3uNco7mZXQ-arOg,E-Jo Korean Restaurant
10534,XZHlTIIuFkkv_zJzShV34g,En Fuego
10535,SM3EGMqG1MN1kYVGIXLx4Q,The Flame Broiler
10536,YjURbuHKIAQrwQKE8jxszQ,Little Caesars
10537,1W-Rb4ZIs3JA2kRKyZ8O9w,Whazzup Pizza
10538,tCYKZXzVg2zBAzmprrZt-g,Umami Ramen & Dumpling Bar
10539,O60NyTHyQCzFa0yo7bapBg,La Petite France
10540,6x2VNRhCYv5lgcT24S_sJQ,Capri Cafe
10541,M0Ulu3PzwBumgOZJL-6KnQ,BLD
10542,nlFlIeziD-4nNUF2B337Yw,Reathrey Sekong
10543,8Paw2C-StKOx7C5nSYNX1A,Bobby C's Cafe
10544,Jlcx_J7DAqXthtsb_OMBEw,Five Guys Burgers and Fries
10545,in-UZwg_LWh_CqU-JwBDrw,The Desert Oasis
10546,bzQPFOLLxuwx7K7dw8j7Zw,Cafe Los Dos Y Cantina
10547,hM-W9v1nnbdemwfcR7SvxQ,Filiberto's
10548,ur2TCguq_ASmv0K0dNR1WQ,Fatburger
10549,769PY-WytNoFeTFNxjcK0g,Margarita's
10550,A3kBLNvYCO_saEGGXrWdZA,Lotus Chinese Restaurant & Lounge
10551,3ovqR1z7Imm7uY41m8_iIQ,Azuza Hookah Lounge & Cafe
10552,KJzbxY4NJir2JTyf2ZpyuA,Ichiban Sichuan
10553,eeFOXbXG7hSQi1ETNeJ1ZQ,Cactus Moon Sports Grill
10554,kuQT-VDRQL_V0GFmCYTbSQ,Chateau Beer Garden
10555,RAqKrXE_7PzFcUVgtzGDsw,Pizza Company
10556,ksrFUcwnsWS0rW8a1UeKvA,The 41
10557,X2yJhPdGxRwOzKnFOXEyaw,DiMartino's Italian Restaurant
10558,nZgYNbl1XlZyyKlISMoG6w,Sugar Factory American Brasserie
10559,0yBs5wbVw9gTIDe9Z-rMTg,Bonfire Grill and Bar
10560,2a4wMeWkUcS2Qlx47_iQ-Q,Mama Gina's
10561,8obRHXXQgpchvNxqNJj8fQ,Samurai Sam's
10562,h83afVKqwBlA-zOu_vdtEw,Kyara Japanese Tapas
10563,vk7U4WeUKJWteORW5hba0g,Big Belly's BBQ
10564,WhcWAaAw5x1sLh4PFQTlbw,China A Go Go
10565,jtzhY-P4H6WSYpv5rWhxtw,Rice Paper
10566,9H5EDAiW72v0dVJdgjLY4g,Black Dutch Cafe Bar
10567,0hej0FRXraL5BNUKWhY_8w,Taco Bell
10568,hvaOgvC3F9b0G1eefGlzNQ,Thunderbird Roadhouse
10569,HInwbp5-mlHseWLSyCAxKg,Marias Taco Shop
10570,jmgKs7CTqSWWwJnFnPIf4A,Rí Rá
10571,c9ENPUTfi5blUTPgkIHu3w,T-Bird Lounge
10572,SSIseZSpw6eol3G4Q1hFsg,The Chicken Shack
10573,ksaCP2tFx67foJZ_Z-XszA,Subway
10574,4r9-iKOagzn5oUvPE9Bz4Q,Province Restaurant
10575,OEPjt9cO1xYl7tYCkl6A5g,NY Pizza Lovers
10576,MY0_6BAzQCu4sqXqwNEFfg,Mellow Mushroom
10577,Im1QR6EiNBE-yHEqtwlZHA,Tutti Santi
10578,TXpblNI207D-ddLzTGnU_w,Cora's
10579,8nk--14Irg9PtpQLWg4peg,La Canasta
10580,TrUPQ6CgVw4CpUuIk-AE2A,Hammer's Grill & Bar
10581,hw7B402dB-d3HxdKc8iNQA,Fat Moe's Pizza & Wings
10582,8F7oGsqfVGiHOuSFaDiB5w,Taco Bell
10583,2FeI5q8Sm1Hk9jF4XGJbgw,Hong Fu Noodle
10584,tZCIC-GWGYS7yh3KVbRnlw,Bratalian Neapolitan Cantina
10585,SJVPANlM-ZKzL6Za1i9HYQ,Taste of Italy 2
10586,lXzqdG775kLcq3yhJkiBCQ,Ron's Steakhouse
10587,tBpcKHlBJTwRLq6Q2gv1KA,Tao Kitchen Asian Bistro
10588,R7X5CX7cHbHo8vZT1XJBXg,Philly Steak and Pizza Express
10589,5CWKlH0uyOUF5EZIyewMXg,Chi Chi's Tacos
10590,YLeyLOQPUtadlOfVL4Bviw,Melted Cheese Kitchen
10591,WkuYEGPXwTqTGCqWtJU5tQ,Brueggers Bagels
10592,2VU7F1oqCxpVPVlvpwvacw,Barfly
10593,8hDXefyRmWfw_Q0J_HN13Q,Native New Yorker
10594,hCtyvahPsEOUb38LKxEQNQ,Coal Burger
10595,_FHj7CEbxgXppkP-XKMuXg,Mexico Lindo
10596,LkPOyUOLFDKcQN7j7es3qg,8 fortune Chinese cuisine
10597,rwTTrgEw4euLFsWW2vXOcQ,Los Jarochos
10598,ZhwoNt7dU6iA_wKmwe6qQA,Filiberto's Mexican Food
10599,jbg4nsAmAsAy4uk7GO9GuQ,Asian One
10600,sCYQO40IaQ7SwXsYLxtNJg,Noh
10601,Bm2PBs_AZEtx93zdtwqUJA,Urban Picnic
10602,AeKTQBtPRDHLAFL9bzbUnA,Sushi House Goyemon
10603,PfXzO0BdNAoKjWKQ_bG06A,Cedars Restaurant
10604,acOg_-6cXS-Lp08Ru39xeA,Coconut Bistro
10605,ViCyCbRJu6tvzLutn4szGQ,BrewDog
10606,pQPIaCWok_yVzY-0JvfURQ,SN Pacific Rim Asian Kitchen
10607,ufx4U76IsSbA06tfnHP5XQ,Yoshi Bento
10608,FURgKkRFtMK5yKbjYZVVwA,Windsor
10609,-7Pwuxq7C04iKBiE6haISQ,Tasty Home Kitchen
10610,hDAIq50U0yPwwo9oLbec5Q,Salsitas
10611,sXkkxz7FwWx9ayHbDx0LbQ,Pho Saigon
10612,Qjl1fyG__EtM7_VsOdB2hA,Thai Pad
10613,qiFTZ7aJz-FXt1wz8YigAA,El Hefe Supermacho Taqueria
10614,U2j0ImoVBVYqRvSRVFnMyg,Riff Raff Bar and Grill
10615,TVJT7Xknd-ikf4vskcjKQw,Cyprus  Grill
10616,AtcthKiiImxkZAm3w8ACzA,Burger King
10617,DmHcLTO3tdzb49T29QiRzQ,Wendy's
10618,cnugQPvKa5Mq0bHj145gjg,Pasta China
10619,mkXlYHuNudcuey-SSh5Ulg,Pepe's Taco Shoppe
10620,cg7Pys3TqUBkmXryzGN1Ww,New York Hot Dogs
10621,yOKNzOST0WVaCMZiUceK3g,Famous Dave's BBQ
10622,34JQEZg9DgTpzZ8tnAw_CQ,Tony D's
10623,LjxKWM9wmyp7iYDkEMdwGQ,Ciao Ciao Cafe & Bar
10624,kw2iivTM1os1Y2zKmkorjQ,Rivas Mexican Grill
10625,ZRJwVLyzEJq1VAihDhYiow,Spinato's Pizzeria
10626,r19KuIwskDffO2ZYRGD-WA,JiMichael's Restaurant
10627,SwgDioJeUz73U87Ca3AgiQ,NYP- Pizzeria
10628,bLLYFwl3_CPRsquqUSoneA,Two Hippie Beach House
10629,m9wUQkksvb5f0NzWynR-GQ,Taco Bell
10630,nnqNmFMLxDTW-SyOr-UXvg,Prezzo
10631,LEO9b289aqCCK38zvIo8ow,Divino Enoteca
10632,gPOBhJ_Brqt-OOdYhoXhlw,Los Argentinos
10633,svUuarGBHtVcBFst3UoHkQ,Einstein Bros Bagels
10634,DuaoskPAVBV55px_cwxIVw,E-Z Buffet
10635,jgWAgT7LWPTf5wju9Q-kiw,Chou's Kitchen
