city,review_count,name,business_id,longitude,state,average_stars,latitude,price_range,categories
Las Vegas,51,Tasty Crepes,OjrgRcLvYttRGQCew44cOQ,-115.2979249,NV,5.0,36.1018156,1,"[u'Food', u'Desserts', u'Restaurants', u'Creperies', u'Ice Cream & Frozen Yogurt']"
Phoenix,135,Culinary Dropout,4Y9-JiDz9EVR_-UkUv4dYg,-112.0653473,AZ,3.5,33.5194664,2,"[u'Bars', u'American (New)', u'Nightlife', u'Restaurants']"
Las Vegas,7,VDKA,58JfJkxb9BUcvmB2_W_mQA,-115.1653038,NV,3.5,36.1293962,3,[u'Restaurants']
Las Vegas,63,D Grill,Z_aPH8Eu9hS4_0O9YUDuvA,-115.143228086,NV,3.5,36.1693831032,2,"[u'American (Traditional)', u'Restaurants']"
Las Vegas,8,Tacos El Compita 3,Qu_19GEp2B7MfRtI5hErrg,-115.076853675,NV,5.0,36.0997216522,1,"[u'Mexican', u'Restaurants']"
Las Vegas,60,Farmer Boys,XrEXdKVM1naBkuOcLxU7PQ,-115.119292438,NV,3.5,36.0813050356,1,"[u'Burgers', u'Breakfast & Brunch', u'Sandwiches', u'Restaurants']"
Scottsdale,3,Agave Southwest Bar and Grill,IAKgni8zlUjnfkKFT-nVAQ,-111.8965896,AZ,3.5,33.6380414,3,[u'Restaurants']
Scottsdale,7,Gina's Homemade,yGskaovVhLSTrwmf7JbKlg,-111.8344051,AZ,2.5,33.5855766,2,"[u'Food', u'Desserts', u'Pizza', u'Soup', u'Restaurants']"
Waterloo,13,Waterloo Sogo Restaurant,uVNhjZbAjraiidicvedEnQ,-80.5363082886,ON,3.5,43.4748473006,1,"[u'Chinese', u'Restaurants']"
Las Vegas,122,Bubba Gump Shrimp Co,cP6pQuoPKIoaFQBa09e-Vg,-115.1724729,NV,3.5,36.1087121,2,"[u'Cajun/Creole', u'Comfort Food', u'Southern', u'Seafood', u'Restaurants']"
North Las Vegas,18,Lina's Mexican Restaurant,XJ432zupKvaoh1X_TNH7Wg,-115.114974221,NV,3.5,36.2767706766,1,"[u'Mexican', u'Restaurants']"
Las Vegas,51,Chinita Mexican Bar & Grill,UJ0ticTb3sDd27hN01QtFQ,-115.3007591,NV,3.5,36.1455404,2,"[u'Mexican', u'Restaurants']"
Las Vegas,222,Taco y Taco,kR92Dbu3jwrODAhATsZ_3g,-115.0998341,NV,4.5,36.1004618,1,"[u'Vegetarian', u'Mexican', u'Restaurants']"
Phoenix,28,Hao Bao,A5MadrE5Dd_usQUEKmW5pg,-112.0740373,AZ,4.5,33.4483771,1,"[u'Food', u'Chinese', u'Food Trucks', u'Restaurants']"
Scottsdale,38,Qwik Chinese Bistro,QM3dsi5TD4FCL0BpFU6frg,-111.886203,AZ,4.0,33.569728,1,"[u'Chinese', u'Restaurants']"
Las Vegas,24,Remiix,828CmrhMEUwSzrvZAlJ_LA,-115.1269965,NV,4.5,36.1001186,2,"[u'Bars', u'Asian Fusion', u'Cocktail Bars', u'Nightlife', u'American (New)', u'Restaurants']"
Phoenix,38,LongHorn Steakhouse,8jTAfGcJMLs9VNcG4dndNQ,-111.9816241,AZ,3.5,33.5989732,2,"[u'American (Traditional)', u'Steakhouses', u'Restaurants']"
Madison,11,Cheba Hut Madison,NGd6y0mliDBWUinZrHV95A,-89.394823,WI,4.0,43.07347,1,"[u'Sandwiches', u'Restaurants']"
Phoenix,33,s.e.e.d. cafe,358EZJ3WFHId1_ZClU4zDQ,-111.9995627,AZ,4.5,33.495495,2,"[u'Food', u'Juice Bars & Smoothies', u'Restaurants', u'Cafes']"
Las Vegas,117,Radio City Pizza,xF74A0bux_Nq_QuJ0Ivsbw,-115.140026,NV,3.0,36.1692899,2,"[u'Pizza', u'Restaurants']"
Phoenix,21,GreaterThan Coffee,Kx8842zAWXdaBkXtY8I7Bw,-112.059263,AZ,4.5,33.44794,1,"[u'Food', u'Coffee & Tea', u'Breakfast & Brunch', u'Restaurants']"
Phoenix,66,Lenero Mexican Grill,pLFxPgDiBJwJqgKlEEVw1g,-112.0210495,AZ,4.0,33.6403198242,2,"[u'Mexican', u'Restaurants']"
Scottsdale,26,Teharu Sushi,_84VWy6K0MbkVAVPwz_ZTg,-111.887443542,AZ,3.5,33.630191803,1,"[u'Sushi Bars', u'Japanese', u'Restaurants']"
Las Vegas,15,Pizzalicious,yRE7ejY68bYBYvDxp1zXMg,-115.2438503,NV,4.0,36.0899451,2,"[u'Food Delivery Services', u'Food', u'Restaurants', u'Sandwiches', u'Pizza', u'Italian']"
Las Vegas,347,Yonaka Modern Japanese,HpaYCM_NCauI72LLXxC6SA,-115.209737,NV,4.5,36.114935,2,"[u'Tapas/Small Plates', u'Sushi Bars', u'Japanese', u'Restaurants']"
Tempe,177,Hummus Xpress,svx5Gw-FJ6ZU9hb58aXgLg,-111.953753232,AZ,4.5,33.407803263,1,"[u'Middle Eastern', u'Lebanese', u'Mediterranean', u'Moroccan', u'Restaurants']"
Scottsdale,46,Metropolis,MlLFIBq_ZlagZ26f4Jwunw,-111.928581939,AZ,4.0,33.5074361578,2,"[u'American (Traditional)', u'Restaurants']"
Las Vegas,4,Burger King,Ew_BOifmNQrh4P1VJvK5qg,-115.188011169,NV,2.0,36.1014404297,0,"[u'Burgers', u'American (Traditional)', u'Restaurants']"
Las Vegas,61,Streets of New York,fgBOA1vyev-QuGPlx7c5fg,-115.29763031,NV,3.5,36.0947494507,2,"[u'Italian', u'Pizza', u'Sandwiches', u'Restaurants']"
Phoenix,10,Mayo Clinic Hospital Cafeteria,5ALqZbLAonfCRZMY-X_MyQ,-111.956581116,AZ,4.5,33.658618927,1,"[u'Food', u'Ice Cream & Frozen Yogurt', u'American (New)', u'Salad', u'Restaurants']"
Edinburgh,17,Field,FWi8xLHS62E-pwE6G0qi2g,-3.1854458,EDH,5.0,55.9446907,3,"[u'Scottish', u'Restaurants']"
Edinburgh,3,The Skylark,3TB9OQ2K9gIuJD5oe0H1mQ,-3.1100189,MLN,2.5,55.9517784,2,"[u'Gastropubs', u'Restaurants']"
Scottsdale,4,Filiberto's,2eXDnLT-T6odgAOrx8F2gQ,-111.916537,AZ,2.5,33.45168,1,"[u'Fast Food', u'Mexican', u'Restaurants']"
Scottsdale,121,The Blind Pig,xJoquhJYPujB3S6hDa3jqQ,-111.910329919,AZ,4.0,33.4869166768,2,"[u'Food', u'Mexican', u'Butcher', u'Restaurants']"
Phoenix Sky Harbor Center,3,Chelsey's Kitchen,IWBqtGTuIxPOT486dzL4qQ,-112.03609,AZ,3.5,33.43671,0,"[u'American (New)', u'Restaurants']"
Mesa,51,Over Easy,t259KzpmEzYRJ1bx4RO9sA,-111.692285,AZ,3.0,33.393391,2,"[u'Breakfast & Brunch', u'American (Traditional)', u'Restaurants']"
Las Vegas,17,Gerardo's Taco Shop,yIXOZJQXHAw3Zp9mVqcPPQ,-115.2430928,NV,4.0,36.1226985,1,"[u'Mexican', u'Restaurants']"
Las Vegas,72,Baja Taco,XoHQthnunI88ejRCxjOQwQ,-115.2971243,NV,4.0,36.111488,1,"[u'Mexican', u'Restaurants']"
Las Vegas,113,Ohjah Japanese Steakhouse Sushi & Hibachi Flamingo,mTRtKgAqlbVS8QoASwgTug,-115.3140301,NV,4.5,36.1154163,2,"[u'Steakhouses', u'Sushi Bars', u'Japanese', u'Restaurants']"
Edinburgh,22,The Huxley,_tBkysAUsKNoki7Gmvi1ug,-3.2079314,EDH,3.5,55.9495555,2,"[u'Gastropubs', u'Bars', u'Nightlife', u'Restaurants']"
Edinburgh,3,Elaine's Cuppa Cake,MSDFEpYHVj3zUu0xSAlDqQ,-3.18087100983,EDH,3.0,55.940574646,0,"[u'Food', u'Tea Rooms', u'Cafes', u'Restaurants']"
Tempe,193,Portillo's,Y5GPZgCu0UeGy5NiAKC6_w,-111.908565716,AZ,3.5,33.4297511559,1,"[u'Burgers', u'Hot Dogs', u'Restaurants']"
Las Vegas,68,Layla Grill & Hookah,sJpv6MouGQhQOt0V0W0UYw,-115.2803993,NV,5.0,36.1139221,2,"[u'Bars', u'Mediterranean', u'Nightlife', u'Lounges', u'Hookah Bars', u'Restaurants']"
Scottsdale,320,Portillo's Hot Dogs,5fu41tfqTU_LONb95t1Dkg,-111.888375411,AZ,4.0,33.581944394,1,"[u'Fast Food', u'Hot Dogs', u'American (Traditional)', u'Restaurants']"
Las Vegas,51,Red Ginseng Narita Sushi & BBQ,yS0IzGJDtGKZubmGIbrZIA,-115.286736503,NV,3.5,36.2812952069,2,"[u'Korean', u'Sushi Bars', u'Restaurants']"
Gilbert,49,Iceberg Drive Inn,mFMXHjGk2rJqGwx-3Wh_2A,-111.754905,AZ,3.5,33.307799,1,"[u'Food', u'Burgers', u'Desserts', u'Ice Cream & Frozen Yogurt', u'Restaurants']"
Las Vegas,6,Border Food Juarez-El Paso,emY2nzk7UTlucmyvLzGn4w,-115.115645192,NV,4.0,36.169871627,1,"[u'Mexican', u'Restaurants']"
Glendale,3,Verde Dining Pavilion,5vq85Qb-d2mL8lRAX6tjOA,-112.16002,AZ,4.0,33.607263,1,"[u'Buffets', u'Restaurants']"
Edinburgh,9,Olive Tree,CuaZCAmWy1h7DuYfEG3lpQ,-3.1842824,EDH,3.5,55.9424256,2,"[u'Mediterranean', u'Restaurants']"
Las Vegas,21,Einstein Bros Bagels,rPsK-r45WT8zCjSPzUxCKw,-115.200259378,NV,3.0,36.1147442926,1,"[u'Breakfast & Brunch', u'American (Traditional)', u'Restaurants']"
Madison,4,Diggity's,VaVF4pTL1e7_xITNLhj8Ng,-89.2854101,WI,4.0,43.1416538,1,"[u'American (New)', u'Restaurants']"
Madison,37,Mabuhay Philippine Cuisine,hH1LPiHDueU27kWO1X8dVQ,-89.3958811,WI,3.5,43.0531664,1,"[u'Filipino', u'Restaurants']"
Edinburgh,40,The Blue Bear,qy8EKF7IXGe65_wglj4AgQ,-3.2001002,MLN,4.5,55.9622223,1,"[u'Breakfast & Brunch', u'Bars', u'Cafes', u'Nightlife', u'Restaurants']"
Edinburgh,15,52 Canoes Tiki Den,ChpD84anxG4iqE81q27R3g,-3.21151614189,EDH,4.0,55.9513504031,2,"[u'Bars', u'Nightlife', u'British', u'Restaurants']"
Florence,7,Mama's Kitchen and Pizzeria,ZtUoCXdu0o3F2xbzG2LHlQ,-111.4845171,AZ,2.5,33.0628895,2,"[u'Italian', u'American (Traditional)', u'Pizza', u'Restaurants']"
Las Vegas,10,Johnny Rockets,WSVLmH2Ggyn43RYZhDOVPQ,-115.175407,NV,1.5,36.144113,2,"[u'Burgers', u'American (Traditional)', u'Sandwiches', u'Restaurants']"
Phoenix,19,Bar Maximus,4MZBPKr4Kmw_5hiElostjw,-112.0773177,AZ,3.5,33.4587314,2,"[u'Bars', u'Food', u'Beer, Wine & Spirits', u'Wine Bars', u'Nightlife', u'Gastropubs', u'Restaurants']"
Las Vegas,47,Fu Restaurant,agAVp73coNTY6c7cTiRVsA,-115.153831482,NV,3.5,36.1089324951,2,"[u'Asian Fusion', u'Cantonese', u'Chinese', u'Restaurants']"
Kitchener,6,The Yeti,DkG4CxOeGPITo_qOXMFtWQ,-80.484297,ON,4.0,43.44822,2,"[u'Food', u'Internet Cafes', u'Sandwiches', u'Restaurants']"
Scottsdale,28,Federico's Mexican Food,lmIXtLgu1tIoFAsqXnTpmA,-111.86491394,AZ,3.5,33.6125679016,1,"[u'Mexican', u'Restaurants']"
Glendale,56,Humble Pie,Ug6Q03FSQ2LM_MrVddLaZg,-112.143345756,AZ,3.0,33.7138507099,2,"[u'Italian', u'Pizza', u'Restaurants']"
Tempe,80,CASA,jfiWnT1G0Pzq1PtavVjZaQ,-111.9394223,AZ,3.0,33.4243368,2,"[u'American (Traditional)', u'Vegan', u'Restaurants']"
Mesa,93,Beaver Choice,8YlA2lFOx7txI9ouCw4C9g,-111.847630708,AZ,4.0,33.3784739943,2,"[u'Polish', u'Scandinavian', u'Restaurants']"
Phoenix,212,Salty Sow,UB2j_EV3CIM_E4LcpadKMQ,-111.977349353,AZ,4.0,33.5972864354,2,"[u'American (Traditional)', u'Restaurants']"
Phoenix,11,Pak Afghan Halal Restaurant & Catering,TZhv0cOt0UHoORlG0I5JHg,-111.995926,AZ,4.0,33.467014,1,"[u'Afghan', u'Indian', u'Pakistani', u'Restaurants']"
Henderson,3,Roy's Deli,a9bzKCY9OOvl7Lwkcbrifw,-115.1232281,NV,4.5,36.0002549,0,"[u'Delis', u'Restaurants']"
Las Vegas,6,Quiznos,29yXAAprOq0_Jrv8hYp-6g,-115.147904,NV,4.5,36.114988,1,"[u'Sandwiches', u'Restaurants']"
Phoenix,265,The Stand,v1aLzjTphPc6IGIy9k96vg,-112.005249023,AZ,4.0,33.4953994751,1,"[u'Burgers', u'Mexican', u'Restaurants']"
Mesa,27,Spice Asian Bistro,Au2PcSBz3N212S7D10EbDQ,-111.6872749,AZ,4.0,33.385161,2,"[u'Vietnamese', u'Asian Fusion', u'Restaurants']"
Peoria,23,Which Wich,shvwb7FSRbG8KQvIj4FIQQ,-112.222797898,AZ,4.0,33.6374461387,1,"[u'American (New)', u'Sandwiches', u'Restaurants']"
Chandler,28,Pancheros Mexican Grill,mBd63SjmO72qkoy8jvLd7A,-111.8777697,AZ,4.0,33.3056508,1,"[u'Mexican', u'Restaurants']"
Phoenix,20,Five Guys Burgers and Fries,-TulfYOMTsrqVVvjJRk4Fg,-112.005917,AZ,3.5,33.582385,1,"[u'Burgers', u'Fast Food', u'Restaurants']"
Phoenix,347,Matt's Big Breakfast,4X_XAOeMw7AFkYhg3NINJA,-112.0723168,AZ,4.0,33.4576585,2,"[u'Breakfast & Brunch', u'Restaurants']"
Henderson,11,Wildfire Sunset,bVNXS0uMq3BKIrnLHTvpbg,-115.0366038,NV,3.0,36.0632572,2,"[u'Arts & Entertainment', u'Casinos', u'American (New)', u'Restaurants']"
Peoria,29,Five Guys Burgers and Fries,PNHXpLc799mkFipy5WlN6A,-112.223018,AZ,3.5,33.637605,1,"[u'Burgers', u'Fast Food', u'Restaurants']"
Phoenix,26,Puerto Rico Latin Bar & Grill,-yTdxWCadi8Kn1H05getKQ,-112.1170726,AZ,4.0,33.4804427,2,"[u'Bars', u'Latin American', u'Nightlife', u'Restaurants']"
Phoenix,7,Chili's Grill & Bar,s9sTtT5tlqAMgR4gYvLogA,-112.124269563,AZ,3.0,33.6676003797,2,"[u'American (New)', u'Restaurants']"
Scottsdale,49,Wok Box,Cd3uJtsQtG3vJ_WLGp7YZQ,-111.8875246,AZ,3.5,33.6297922,1,"[u'Asian Fusion', u'Restaurants']"
Henderson,104,Stephano's Greek & Mediterranean Grill,KrFkX0kVeCrjdqoakXYy8w,-115.10386,NV,4.5,35.9988269,2,"[u'Greek', u'Mediterranean', u'Salad', u'Restaurants']"
Glendale,35,Koryo Korean BBQ,a7Qk3nMgJNwEzZygfstnyw,-112.15214737,AZ,3.0,33.5781497241,2,"[u'Korean', u'Barbeque', u'Restaurants']"
Glendale,15,White Eyes Fresh Fry Bread,H8eT3Ylf-CgmnLFqqb6pTw,-112.1866171,AZ,4.0,33.6688931,1,"[u'Fast Food', u'Restaurants']"
Madison,9,Metropolitan Coffee and Wine,YEvpXxaDReqcUolEdhy-7Q,-89.3919743,WI,4.0,43.0737205,1,"[u'Wine Bars', u'Bars', u'Cafes', u'Nightlife', u'Restaurants']"
Peoria,3,Nineveh Restaurant,iRIqMJbQ_BBFkQC5oU9SOg,-112.2716651,AZ,2.0,33.5803521,2,"[u'Lebanese', u'Mediterranean', u'Middle Eastern', u'Restaurants']"
Glendale,6,Submarinos,_WHc6Iwi40s2gcvkotEoOQ,-112.152221,AZ,5.0,33.551259,1,"[u'Italian', u'Pizza', u'Sandwiches', u'Restaurants']"
Phoenix,49,Melrose Kitchen,Xta0mTpGJWC2yi6kiQm_vg,-112.083130404,AZ,4.0,33.4987930208,1,"[u'Breakfast & Brunch', u'American (Traditional)', u'Diners', u'Restaurants']"
Gilbert,89,Biscuits,sMU8K-iUc9VewvH91Ep9_A,-111.789508,AZ,4.0,33.373128,1,"[u'Breakfast & Brunch', u'Restaurants']"
Mesa,8,Taps Signature Cuisine & Bar,Bw1X7qcWTUHvKJyUN7h94Q,-111.853329246,AZ,1.5,33.3935917993,2,"[u'Bars', u'American (New)', u'Nightlife', u'Restaurants']"
Phoenix,13,Mud Dauber Coffee,NxyPHhZRSwPFYr1HZCLG0w,-112.0478514,AZ,4.0,33.471959,1,"[u'Food', u'Coffee & Tea', u'Sandwiches', u'Salad', u'Restaurants']"
Phoenix,86,Spoke & Wheel,TgIJfXqEKE-JsD0QUoaC5Q,-112.0737398,AZ,4.0,33.5612361,2,"[u'Breakfast & Brunch', u'American (New)', u'Sandwiches', u'Restaurants']"
Mesa,24,U-Like World Buffet,MKiOSSn8lONiMgZednCfXw,-111.7876826,AZ,2.0,33.3905956,1,"[u'Buffets', u'Chinese', u'Restaurants']"
Cambridge,6,Fusion,J0U20ivx1cliqmOHS8KRgg,-80.3559723,ON,4.5,43.3946203,2,"[u'Indian', u'Restaurants']"
Edinburgh,6,One Square,ukJSABWlLXj7r9dxOgCOOw,-3.20672013448,EDH,3.5,55.9469101634,3,"[u'Wine Bars', u'Bars', u'Nightlife', u'British', u'Restaurants']"
Las Vegas,157,Greens and Proteins,82yh4-ZTPaBaKFFgY5kuzA,-115.3062846,NV,4.0,36.1148228,2,"[u'Food', u'Juice Bars & Smoothies', u'Pizza', u'American (New)', u'Restaurants']"
Mesa,17,Kong  Fu Gyoza,2zag3j-zdjBsDtIbVYXxLg,-111.875779,AZ,4.5,33.413158,1,"[u'Chinese', u'Restaurants']"
Chandler,66,Whiskey Rose Saloon,dWkk-jlHMcMdLgcIFl_KvA,-111.8430927,AZ,3.5,33.2475042,2,"[u'Burgers', u'Barbeque', u'Restaurants']"
Phoenix,54,Steak 44,NR_8LIX-oG50jUQpziBnWQ,-111.9863975,AZ,4.5,33.5107015,3,"[u'Bars', u'Seafood', u'Wine Bars', u'Nightlife', u'Steakhouses', u'Restaurants']"
Las Vegas,101,Joe Vicari's Andiamo Italian Steakhouse,i2ZfdVYWL9GnOD2gjFaMlA,-115.1435569,NV,4.5,36.1692708,3,"[u'Italian', u'Steakhouses', u'Restaurants']"
Phoenix,3,Mi Tienda Latina,1oNx09HgV8c6KCHdPsn_Iw,-112.029614096,AZ,4.0,33.4675174515,2,"[u'Food', u'Specialty Food', u'Latin American', u'Restaurants']"
Phoenix,21,Golden Thai Kitchen,8tNf1kaa6uyEVnSGMhx9Hw,-112.22136788,AZ,4.5,33.4679027715,1,"[u'Food', u'Ethnic Food', u'Thai', u'Restaurants', u'Specialty Food']"
Phoenix,24,Beijing Garden Chinese,NQepW13jaKEaADHUDOtkMg,-111.987886506,AZ,3.0,33.4553246223,2,"[u'Szechuan', u'Chinese', u'Restaurants']"
Edinburgh,4,Orb Cafe,ZbO0F9iNfBys64GGK0cssw,-3.2147165,MLN,4.5,55.9462637,0,"[u'Cafes', u'Restaurants']"
Edinburgh,8,Michael Neave Kitchen and Whisky Bar,y-hCSgYyhW1qRkZVVg2QYA,-3.18948353446,EDH,5.0,55.9491409591,3,"[u'Bars', u'Nightlife', u'British', u'Restaurants']"
Phoenix,16,Paradise Melts,_a4Ri7mWZcVBDtfZ4dEYeA,-111.9641728,AZ,4.5,33.4962205,1,"[u'Food', u'Sandwiches', u'Food Trucks', u'Restaurants']"
Las Vegas,48,21 Restaurant & Lounge,nQ6GwkLZ9R13ejIaqZb7HQ,-115.2264736,NV,4.0,36.1431869,2,"[u'Bars', u'Asian Fusion', u'Nightlife', u'Lounges', u'Karaoke', u'Restaurants']"
Las Vegas,18,Chieti Coffee & Roasting,qKvkpUoDuYIwPNuldwzUtg,-115.221713,NV,3.5,36.142796,1,"[u'Bakeries', u'Food', u'Delis', u'Cafes', u'Restaurants']"
Phoenix,10,IHop,5ipAMcjec7GH7tztXYLTgQ,-112.1017927,AZ,2.0,33.553444,2,"[u'American (Traditional)', u'Restaurants']"
Las Vegas,5,Popeyes Chicken,yLRo-HoG2NMLKsCJKJaJKA,-115.0648375,NV,2.0,36.1377401,1,"[u'Fast Food', u'Restaurants']"
Chandler,10,Filiberto's,-3frEL8Vo8kyq4kfgTn0GA,-111.947948,AZ,2.5,33.304775,1,"[u'Mexican', u'Restaurants']"
Las Vegas,41,Wingstop,bqS-Wh36Khyk1lo_1LBYIg,-115.136879,NV,3.0,36.117891,2,"[u'Fast Food', u'Chicken Wings', u'Restaurants']"
Madison,4,Kakilima Food Cart,-urnMsIpIEjgllhwNznREQ,-89.3989853,WI,5.0,43.0753917,1,"[u'Food', u'Indonesian', u'Food Trucks', u'Restaurants']"
Phoenix,25,Native New Yorker,QG4qmOPBgNigdI4cUYhKJg,-112.115810439,AZ,3.0,33.576894924,2,"[u'Nightlife', u'Bars', u'American (Traditional)', u'Sports Bars', u'Restaurants']"
Las Vegas,15,Anthony's New York Pizza & Deli,HPDhf68IVvvO7nX0iUVlxg,-115.1457185,NV,4.5,36.1681158,1,"[u'Delis', u'Pizza', u'Restaurants']"
Las Vegas,82,Gangnam Asian BBQ Dining,iUPJmJvHy9fVfRxsuwwdLQ,-115.151261,NV,4.0,36.108898,2,"[u'Korean', u'Japanese', u'Barbeque', u'Restaurants']"
Las Vegas,222,Nobu,Iyy4pDmnKTZkAorzclO4Eg,-115.177515545,NV,4.0,36.1170344582,4,"[u'Japanese', u'Restaurants']"
Edinburgh,15,Woodland Creatures,OlsavX2ATv2RIkiFCm9eww,-3.1757603,EDH,3.0,55.9664025,2,"[u'Bars', u'Cafes', u'Nightlife', u'Restaurants']"
Glendale,54,Biscuits Café,heyprN6HwLYVWINXd2z3OQ,-112.187,AZ,3.0,33.6616704883,2,"[u'Breakfast & Brunch', u'American (New)', u'Restaurants']"
Tempe,3,Subway,5PKJD71pxHCONwlRU9zSZg,-111.9297441,AZ,4.5,33.3782381,1,"[u'Sandwiches', u'Restaurants']"
Madison,14,Firehouse Subs,XnDKCPI00KP6ByyPGaDYBA,-89.5193733,WI,3.5,43.0605835,1,"[u'Delis', u'Fast Food', u'Sandwiches', u'Restaurants']"
Tempe,49,China Jade,8dl1afzXd476c91o7SlePA,-111.951815369,AZ,4.0,33.3772818271,1,"[u'Chinese', u'Restaurants']"
Las Vegas,51,Weeziana Gumbo & More,mdOsYpHnL_faguImkNbheA,-115.236683004,NV,4.5,36.1588559741,1,"[u'Cajun/Creole', u'Southern', u'Restaurants']"
Phoenix,91,Nori Sushi and Asian Kitchen,_viHcOY9w_CitP4oHpZYdg,-111.9746066,AZ,4.5,33.678615,2,"[u'Bars', u'Sushi Bars', u'Asian Fusion', u'Nightlife', u'Lounges', u'Restaurants']"
Peoria,17,Ooka Hibachi,goVoVbERgeYeUmixUyJ6nw,-112.237821,AZ,3.0,33.630439,2,"[u'Steakhouses', u'Sushi Bars', u'Japanese', u'Restaurants']"
Scottsdale,3,Wadaa Street Tacos,MPmKNNq5cc_J5WbBdnkSJg,-111.9260519,AZ,3.5,33.4941704,1,"[u'Mexican', u'Food Stands', u'Restaurants']"
Cottage Grove,8,School Grounds Cafe,eKT11QqlcEJUuq-OsaPMtw,-89.1992292,WI,5.0,43.1048724,1,"[u'Cafes', u'Restaurants']"
Edinburgh,4,Bees,np2PkGd-AEAJfQjsgzmi6Q,-3.1916428,EDH,4.0,55.9473086,1,"[u'Bars', u'Cafes', u'Nightlife', u'Restaurants']"
Las Vegas,3,LA Subs & Salads,Fb4VHQ3Vms8CHtMt6sNhFQ,-115.175922,NV,4.5,36.095424,2,"[u'Sandwiches', u'Salad', u'Restaurants']"
Gilbert,19,Christina's Pizzeria,FZHcV0dbyDxnddJMecEpeQ,-111.7746836,AZ,4.5,33.3066666,1,"[u'Pizza', u'Restaurants']"
Gilbert,80,Salad and Go,nUUYvBafHYH-O4Pht6lgsw,-111.7896774,AZ,4.5,33.3616325,1,"[u'Fast Food', u'American (New)', u'Salad', u'Restaurants']"
Las Vegas,28,The Coffee Shop,2f8o3-FRnq3rwmstUCOZ7A,-115.171173568,NV,3.0,36.1237125928,2,"[u'Food', u'Breakfast & Brunch', u'Coffee & Tea', u'Restaurants']"
Phoenix,13,Pho 35,Uo5CqWuJwPNfQPO9QvECgA,-112.1357952,AZ,3.5,33.5530966,1,"[u'Vietnamese', u'Restaurants']"
Henderson,8,Wendy's,NnYn9pYiQj1OgxNBPhA_3w,-115.0470444,NV,2.5,36.0345358,1,"[u'Fast Food', u'Restaurants']"
Las Vegas,8,Bagels And Subs,6E2mv2pzea74sXCh0yz_oA,-115.082142,NV,4.5,36.143775,1,"[u'Breakfast & Brunch', u'American (New)', u'Sandwiches', u'Restaurants']"
Edinburgh,8,Hunter's Tryst,Hl3_nveesOGXC_djnfueMg,-3.2209353894,EDH,2.5,55.9024737203,2,"[u'Gastropubs', u'Restaurants']"
Las Vegas,163,Bonefish Grill,PBkdlqw53cc2AZsfFD8AEQ,-115.1722643,NV,3.5,36.0702319,2,"[u'Seafood', u'Restaurants']"
Apache Junction,21,Fatman's Pizza & Grill,e2Q2hKNMLfGC-YDygh6EVg,-111.5722283,AZ,4.5,33.4160688,0,"[u'Italian', u'Pizza', u'Restaurants']"
Tempe,89,Miu's Cuisine,Az_IY3TgnOcnh1dXd7GZLg,-111.8895322,AZ,4.0,33.4150511,2,"[u'Chinese', u'Restaurants']"
Gilbert,51,Ryu Sushi & Teppanyaki,WiLwAI9MVfIEfD_a2snf2w,-111.7559224,AZ,4.0,33.3049148,2,"[u'Sushi Bars', u'Japanese', u'Restaurants']"
Surprise,32,Tailgaters,6aL56OOjoKmYlCkdfQcIMQ,-112.394663167,AZ,3.0,33.6369088586,2,"[u'Pizza', u'Bars', u'American (Traditional)', u'Nightlife', u'Restaurants']"
Surprise,4,Lilly's Bar & Grill,zg0s-Jbx8nJHf4zOD4fRrg,-112.390488,AZ,1.5,33.639353,0,"[u'Bars', u'Nightlife', u'Barbeque', u'Restaurants']"
Phoenix,3,La Carreta De Lily,CHMSC8bSjXttB9Ei0scc_g,-112.236864459,AZ,3.5,33.4956339096,0,"[u'Mexican', u'Restaurants']"
Edinburgh,3,Bristo Bar & Kitchen,z9cs5JND4cHsOsE8wn0VsQ,-3.1891392694,EDH,4.5,55.946235553,2,"[u'Scottish', u'British', u'Restaurants']"
Las Vegas,25,Heraea,H8p9e4yYz464awT3P7b1mA,-115.198798,NV,3.0,36.114209,3,"[u'American (Traditional)', u'American (New)', u'Restaurants']"
Phoenix,71,Sushi Brokers,s2lCXuJ3fUWf5Itf9QnrMQ,-111.986050442,AZ,3.5,33.4945863539,2,"[u'Sushi Bars', u'Restaurants']"
Las Vegas,6,Sushic,buUNo4XhN5TBGT50LqkPHw,-115.141935,NV,4.0,36.109511,1,"[u'Korean', u'Sushi Bars', u'Japanese', u'Restaurants']"
Las Vegas,5,La Tapenade Mediterranean Cafe,F706EOWbbOe_zdXrVc0jew,-115.133261021,NV,2.0,36.0804093081,0,"[u'Food', u'Mediterranean', u'Restaurants']"
Edinburgh,7,The Bonnington,8D33vGfjIOYBFfMzkFSxzw,-3.1845785,MLN,3.0,55.9690847,2,"[u'Pubs', u'Bars', u'Scottish', u'Nightlife', u'Restaurants']"
Surprise,41,Freddy's Frozen Custard and Steakburgers,6VsKUNttbfmkWwz3S3SX_g,-112.362031,AZ,4.0,33.6086939,1,"[u'American (New)', u'Restaurants']"
Glendale,31,Wildflower Bread Company,8s3BDPpMRvILQeHEmBayVw,-112.2203915,AZ,4.0,33.6432264,2,"[u'Sandwiches', u'Salad', u'Restaurants']"
Surprise,55,Rito's,aS-mHlVamCV2rTiw8RrNdw,-112.393776,AZ,4.0,33.6266793,2,"[u'Mexican', u'Restaurants']"
