yelping_since,compliments.plain,review_count,compliments.more,compliments.cute,compliments.writer,fans,compliments.note,type,compliments.hot,compliments.cool,compliments.profile,average_stars,user_id,elite,name,compliments.list,votes.cool,votes.funny,compliments.photos,compliments.funny,votes.useful
2013-07,,1,,,,0,,user,,,,1.0,gZMZIdVR6sBC_fLMkJhWTQ,[],Jacqueline,,1,1,,,1
2011-12,,14,,,1,0,,user,,,,3.87,s3DfKDUltQwIlbnuTPNwVA,[],Bob,,6,2,,,15
2013-08,,2,,,,0,,user,,,,3.0,2R3Cz82c2ibcgITe_tAcww,[],Dan,,0,0,,,0
2013-10,1,7,,,,0,,user,,,,4.5,AG8qioi9lWxd_urSNcfCQQ,[],Adriana,,0,1,,1,10
2012-05,,2,,,,0,,user,,,,5.0,xlOsojN5MQGG6zeWfkEmxQ,[],Katie,,0,0,,,2
2010-01,1,17,,,,0,,user,,,,3.33,WO7PkKoNeNXcmMlRcSaYUQ,[],Mark,,3,8,,,11
2007-07,,12,,,,0,,user,,,,4.5,d1TsU7jgZkL-FnLH8rMgIw,[],Lisa,,2,0,,,8
2011-05,,1,,,,0,,user,,,,4.0,t90plIqcGdLW_q89z_k-4Q,[],Bill,,0,1,,,0
2006-11,1,29,,,1,2,,user,1,2,,3.66,N_o8Yhuw1afXs20jBcU9Sw,[],Tiffany Anne,,33,22,,1,45
2011-11,1,5,,,,0,,user,,,,4.0,fih5Df9Q8FI6sRoO_IL3Rw,[],Gneyb,,2,2,,,7
2010-01,,4,,,,0,,user,,,,4.75,h_A9zBgwdgS4K64mTmPN3g,[],Beth,,0,0,,,0
2014-05,,4,,,,0,,user,,,,2.0,tCnzWFm4vobZu8w1f3vO4A,[],R,,0,0,,,1
2010-01,,20,,,,0,,user,,,,5.0,i5zjmr8rNluqCiKXyESeIw,[],Kyle,,1,0,,,1
2012-02,,2,,,,0,,user,,,,4.0,Qx774MPqpzwSfnGrdQy0ZQ,[],P,,0,1,,,3
2011-02,,8,,,,0,,user,,,,3.88,yW2_dO_1DQpADVa-QaJ2Qw,[],Jill,,1,1,1,,11
2013-01,,3,,,,0,,user,,,,4.33,2LF-V8XDg_CImgvD2vErkA,[],Tad,,0,0,,,0
2012-04,,3,,,,0,,user,,,,2.33,rwa9cUouOz8_BtjDfU_H0A,[],Nichole,,0,0,,,1
2010-12,1,14,,,,2,1,user,,,,4.54,3MLPtFyavfirA7Lg4MTGhw,[],Daniel,,4,5,,,19
2011-01,,4,,,,0,,user,,,,3.0,qzN9AT9M6-nP3HPxUVVw2w,[],Susan,,1,0,,,3
2011-10,,23,,,1,1,,user,,,,4.04,xNUK2bprINjKoROJZdlWDw,[],Brian,,3,1,,,25
2010-07,1,18,,,1,0,,user,1,,,3.22,xEO0OVhcNyYyZqSSaW733Q,[],Bryan,,6,4,,,19
2009-06,,7,,,,0,,user,,,,2.86,QIB6enSaLyzleiQxVTFRCg,[],Bill,,0,0,,,6
2011-05,,10,,,,0,1,user,,2,,4.0,_AK2GvFhdZc9EYa6O3KvIQ,[],Johanna,,2,2,,1,9
2012-02,,5,,,,0,,user,,,,3.6,6fxok0sFgV7NTWHsnfn6ng,[],Mihir,,0,1,,,2
2010-07,,8,1,,,0,,user,,,,4.5,cu4dvQFBCicG7iBUAaNPyA,[],Caryn,,3,1,,,10
2011-04,,6,,,,0,,user,,,,3.83,sJ1sLa_C6x4bMT1t6EXC5g,[],Yeknom,,0,0,,,1
2010-11,,7,,,,0,,user,,,,4.29,e2VYImOK2hh6rlZN-I06pw,[],AUDREY,,0,0,,,4
2009-12,,3,,,,0,,user,,,,4.67,0lRVGE6OlgsrGlPGLXL6uQ,[],Monshinique,,0,0,,,2
2012-12,,3,,,,0,2,user,,,,3.67,8HMuR4V9Nh76MZiX0TyE4A,[],Patty,,0,0,,,0
2010-05,1,13,,,,0,,user,,,,4.0,hgp2_oz7y3I8mNwark-ZXw,[],Nicole,,2,3,,,12
2008-12,,7,,,,0,1,user,,,,3.4,HBVQuHEVqeoerKD4xMtw6g,[],Ben,,3,1,,,4
2011-08,,13,,,,0,,user,,,,4.67,xvMes42-of-W4mTA_5nc4Q,[],Scott,,2,3,,,28
2013-01,,2,,,,0,,user,,,,5.0,aphlndYWYZ8DPr8Ovf6zrw,[],Andrew,,1,2,,,1
2013-05,2,1,,,,0,,user,,,,5.0,ecelxDjk7PGH2j1sfR1eTA,[],Kimberly,,0,0,,,0
2010-01,,6,,,,0,,user,,,,4.33,3FGJMbaYAd6WP6jp0_Z3Cw,[],Warren,,0,1,,,11
2012-06,,1,,,,0,,user,,,,5.0,bQDly3899-FJu4iI26A_sA,[],Brandon,,0,0,,,2
2011-12,,6,,,,0,,user,,1,,2.67,E4TyZ0-1DZwyCKqmh-K2Jw,[],Carina,,2,0,,,6
2010-04,1,35,1,,2,0,,user,1,3,1,3.66,ONnPWVNPaHvvf_oKZT3M6A,[],Jen,,12,6,,,37
2010-09,,41,,,,0,,user,,,,3.44,ae7fvGuCOtYdWj_NQ34gGg,[],T,,5,7,,,18
2012-04,,3,,,,0,,user,,,,1.0,PqlsM83WnKZ8JmRlORaJMQ,[],Shelly,,0,1,,,2
2013-04,,1,,,,0,,user,,,,4.0,jKFQhLyq2wEzad9jXOdlDg,[],Judi,,0,0,,,0
2013-04,,10,,,,0,,user,,,,3.89,7T6d5scNOMJD77pkzN1aiA,[],Terry,,2,1,,,5
2012-01,,1,,,,0,,user,,,,5.0,2ZvR6rEjPT6_utBC-oxmvw,[],Garett,,0,0,,,0
2013-05,,18,,,,0,,user,,,,3.58,cioUQkKMpqT8t0VAuyaVTQ,[],Amy,,1,2,,,5
2012-03,,1,,,,0,,user,,,,5.0,H7fjeiz8Cvf_IuFgAp3C0g,[],Daniel,,0,0,,,0
2011-12,3,91,,,,0,,user,3,1,,3.59,aXX9Mby8_U3bb9V6TgEi1w,[],Judy,,38,40,,2,64
2011-01,5,124,1,1,3,2,1,user,,,,3.9,9uWNLD8cUMis5O4eSRbujQ,[],N.,,30,8,1,,155
2012-08,,2,,,,0,,user,,,,3.0,6vHyT-HiAIdqXBrBn-c7SQ,[],Eric,,0,1,,,1
2009-08,,2,,,,0,,user,,,,5.0,bsy-yoSztwK-5RisX1FXVw,[],Michael,,2,0,1,,10
2012-10,,28,,,,0,,user,,,,3.82,2A_9Lg4OzOMZI81aT8b4GA,[],GW,,1,1,,,8
2011-09,1,10,,,,0,,user,,,,3.6,fIvtwaRuvpUkqEP7_e7JiQ,[],Laura,,6,0,,,24
2011-06,,20,,,,0,,user,,,,2.85,EPic-t_ELRTjOc-ynWX8zA,[],Nigel,,3,4,,,12
2011-07,,10,,,,0,,user,1,,,3.4,qRvY9VXBqzmL4euTq3oQvQ,[],andrea,,0,3,,,4
2011-07,,3,,,,0,,user,,,,3.0,K4b69vJi63G5t10Dv2o1qg,[],Karen,,0,0,,,1
2011-02,,1,,,1,0,,user,,,,1.0,esv3hGGPhxHIp6UaiOcZoQ,[],Nicholle,,6,6,,,12
2011-06,,8,,,,0,,user,,1,,4.12,9eLGFA158Y9kAB4Z71m69A,[],George,,2,0,,,2
2012-04,,4,,,,0,,user,,,,2.75,YEGuxrGS9lH7JR8_wSzN3w,[],Richard,,0,4,,,1
2010-07,,6,,,,0,,user,,,,5.0,5xUWgWOvRnaDpjwxzdZXfQ,[],Kate,,1,0,,,7
2012-09,1,1,,,,0,,user,,,,4.0,dnBW62gRPH9QPKRQgL-Otw,[],Jaron,,1,1,,,1
2012-12,,2,,,,0,,user,,,,5.0,-gdLkziiCoTa-YgaT0Pghg,[],Armando,,0,0,,,2
2011-05,,1,,,,0,,user,,,,1.0,ExhIXHnTg8AURX6sczhgpA,[],Steve,,0,2,,,6
2011-11,,1,,,,0,,user,,,,1.0,aDk3hRUzt7rGt_tbiJ5XeA,[],Nancy,,0,0,,,0
2013-01,,1,,,,0,,user,,,,5.0,CHzXZKSMEhi4dQkzV5fuAA,[],Matthew,,1,1,,,2
2012-07,,23,,,,0,,user,,1,,4.75,ZResIWVERKKXtZ_jbTAfiA,[],Luke,,7,2,,,16
2009-06,,2,,,,0,,user,,,,2.0,4rTGq_VphtkCvFw4gt5w3Q,[],Heather,,1,0,,,11
2013-04,,4,,,,0,,user,1,,,4.75,5y0echrR9DLT7GUBgMfxig,[],Nicole,,1,0,,,3
2012-12,246,210,19,9,58,45,84,user,68,96,5,4.02,ZuNsh1UObUW26NB-tw6Pag,[],Shrimoyee,,175,115,14,68,328
2010-02,,18,,,,1,,user,,,,3.18,sdeN4Dj0GI4uXoxrFqxs2g,[],Laurie,,0,2,,,22
2014-03,,3,,,,0,,user,,,,5.0,Kdz2_kovjUSmd_2pYEXGlw,[],Mericia,,0,0,,,1
2007-11,2,134,2,,1,7,4,user,1,5,,4.45,eywHtoJq52agtvedD0HLww,[],Annie,1,120,47,1,,138
2012-11,,1,,,,0,1,user,,,,5.0,hkZfGhWp32V1zFYdxONQkQ,[],Brendan,,1,0,,,0
2009-05,,11,,,,1,,user,,,,4.67,gM0-bSywJ3Iky70bZFc-nQ,[],Vern,,1,4,,,12
2013-06,,7,1,,,1,,user,1,,,3.14,APatQWzAdX_zpyKXC6DDvg,[],Karen,,1,2,,,3
2009-11,,1,,,,0,,user,,,,4.0,7fmhjeEY4wBVTcUSpJW3TQ,[],Larry,,0,1,,,1
2012-04,,1,,,,0,,user,,,,5.0,HgDKw001svF-wlUdlqKwgQ,[],R.C.,,0,0,,,0
2009-11,,1,,,,0,,user,,,,1.0,Xop-x548cTemyT9cQQQpOQ,[],James,,0,0,,,0
2013-08,,1,,,,0,,user,,,,4.0,i879oAcV9TguMhL3D2Bw-w,[],D,,0,0,,,0
2011-02,,1,,,,0,,user,,,,1.0,0AnURU5npOJtN70xmH45Eg,[],Maria,,1,0,,,2
2012-01,,26,,,,0,,user,,,,3.93,xtDeyIJqHcWtACX257cwKw,[],Lisa,,4,0,,,23
2011-05,,7,,,,0,,user,,,,3.57,tQDkzfzt3jnwIpUju42J4g,[],Ali,,0,3,,1,11
2008-04,,10,,1,,1,,user,1,1,,4.5,mpZPT1N3xDPkHdLuyCTVlw,[],Nicole,,4,3,,,15
2013-06,,13,,,,0,,user,,,,4.5,S3J-OcF6WwPEfImTZmVpZQ,[],Melanie,,1,1,,,2
2011-05,,22,,,,0,,user,,,,3.23,yEmro4wM0B8Aqdoor_GuGQ,[],Justin,,2,5,,,20
2013-07,,7,,1,,0,,user,,,,3.43,2inS1SMsLzhBTg8qm_fG-Q,[],Patrick,,6,3,,,11
2014-01,,4,,,,0,,user,,,,4.25,pjtkYHBf-Q1P7FNUBuT1aQ,[],Josh,,1,0,,,1
2014-04,,9,,,,0,,user,,,,4.0,_E9nCGNTWI6F8aog0pesRA,[],Kambria,,1,0,,,2
2012-03,1,24,,,,0,,user,,,,3.61,H33JMa36cuNu9cuBITTA6A,[],Tiffany,,5,1,,,13
2012-12,,13,,,,0,,user,,,,4.5,7i-GAcwncP7BRQYQMTnB1w,[],N,,0,0,,1,17
2013-07,1,90,,,,1,1,user,,,,3.41,qBal8C-AaXuwnxhGPugX9w,[],Shaymus,,28,54,,,128
2011-09,,27,,,,0,,user,,,,4.4,_TwebdfnmS1XjbbTCsG6OA,[],Lisa,,5,3,,,12
2012-12,,1,,,,0,,user,,,,5.0,DHbH63x-glsW6g4Hdk_VqA,[],Mick,,0,0,,,3
2012-11,,2,,,,0,,user,,,,1.0,O_WF5kk7rhvW80679GOcJw,[],Dario,,0,0,,,5
2014-04,,11,,,1,0,,user,,1,,4.18,zOV0O-JuDb2aTNmcsCaB2Q,[],Naomi,,1,1,,,1
2014-06,,7,,,,0,,user,,,,4.71,OLV9b40nL3KfOs1os6cxwg,[],Phyllis,,0,0,,,0
2010-03,1,2,,,,0,1,user,,,,3.0,S65uPBQrC6tTRvgYVqXA4A,[],Jason,,0,0,,,1
2011-12,,1,,,,0,,user,,,,5.0,Y6YZelQ_kg_5sa5gifb5cA,[],Zach,,0,0,,,0
2011-02,,1,,,,0,,user,,,,4.0,1l6TiBA5NPK9eQXtUVDTLg,[],Catherine,,0,0,,,0
2012-01,,17,,,,0,,user,,,,4.47,Vn_Bw-hK7WEzwYkFMZzypA,[],Eddie,,5,5,,,13
2008-03,,20,,,1,0,,user,1,,,3.9,OCOVy7yHFE-rcbz4ThY2vg,[],B,,18,14,,,20
2009-08,3,46,,,3,0,1,user,,,,3.68,PeOq1O-ePa9CwyhIrZLjoA,[],TruckTruck,,23,40,,,65
2011-07,,2,,,,0,,user,,,,5.0,H1mVt6gEaW7H7EXC7tjbbQ,[],Micaela,,0,0,,,0
2010-07,,15,1,,,0,1,user,,,,3.13,Puybul6GisbrXDdeK-yh9A,[],Marian,,2,1,,1,15
2007-09,1,85,,,,0,1,user,,2,,4.02,ph8UfDkisoDBxaB3mi3p0g,[],Rachel,,14,22,,,70
2010-07,1,14,,,,4,4,user,1,,,4.07,nKAUYDwveOABPXUQYkEkiA,[],Brandi,,5,2,1,,14
2014-05,,2,,,,0,,user,,,,5.0,VhbgXG6lbMvzT_orpfgHKw,[],Jamie,,1,1,,,2
2011-07,,3,,,,0,,user,,,,4.67,hjjwGfGpVeVkv3SwjFTxDQ,[],Mara,,0,0,,,2
2009-08,,2,,,,0,,user,,,,3.0,gSo_shV5rWSO1W08TSzCAw,[],Beth,,0,0,,,1
2012-08,,1,,,,0,,user,,,,4.0,De7f75dLJ8TKh0qW8q0i9Q,[],Carpe,,0,0,,,1
2013-09,,1,,,,0,,user,,,,5.0,1VG_EObDBcFcjnpQRQZu-g,[],E.,,0,0,,,3
2010-06,,3,,,,0,,user,,,,4.67,W5wqF8BjmUKy2Z8QcUZZOg,[],Michael,,1,0,,,3
2011-01,,2,,,,0,,user,,,,5.0,8i28j-0YA2_Xy5HDzJ9H1g,[],Ken,,0,0,,1,1
2011-08,,20,1,,,0,,user,,,,3.65,EL7QEnMSizL4z4OSewQxsA,[],Janice,,2,5,,,12
2013-05,,3,,,,0,,user,,,,3.67,54YPiLnFvtx90XTCFA2THA,[],James,,0,0,,,1
2011-10,,5,,,,0,,user,,,,4.0,QsFA8tkRxpMxjxcn6icz3w,[],Sarah,,0,0,,,0
2008-10,,22,,,,0,,user,,1,,3.82,esWaM3NSLCwFzK7jzPa4BQ,[],Tyler,,6,6,,,12
2011-08,,1,,,,0,,user,,,,4.0,jZtCQLUBjOv8oBc_3bql5A,[],Mario,,0,0,,,0
2012-08,,19,,,,1,,user,,,,4.63,zBAucNM2cvmbrQd4vENkIA,[],Brannon,,11,12,,,17
2008-09,,25,1,,,0,,user,,,,3.62,SKB-EJDOjAud2Z_U6dN74w,[],Bridget,,5,4,,,16
2011-10,7,17,4,,3,0,20,user,11,19,,3.82,ozOjQSRGEmJ-QPmSC3q6yw,[],Liz,,18,15,,1,39
2012-05,,1,,,,0,,user,,,,5.0,FG7Pw6JXGqqNr3LNl9M5PQ,[],Candace,,0,0,,,0
2012-11,,82,,,1,1,,user,1,,,3.85,Zi9M_hH44UT46x2pR63d9w,[],Philip,,10,13,,,51
2013-10,,5,,,,0,,user,,,,3.2,4XMI8fGzWlML_K-LxQzUJg,[],Kayla,,2,2,,,9
2012-06,,2,,,,0,,user,,,,5.0,PP1DxEm3Ty5_4xt9R91zoA,[],Dave,,0,2,,,1
2012-06,1,17,,,,0,1,user,,,,3.41,CEUY8a2f1H2Lw2opizu1ZA,[],Squid,,4,3,,,28
2011-03,,11,,,,1,,user,,2,,2.82,cC-3cJq1Rw5oVtSJfuuqsA,[],Audrisz,,2,4,,,16
2012-05,3,21,,,,1,2,user,1,,,4.0,s8pjqPC09UpDimUpIT5g8A,[],Eran,,5,12,,2,14
2013-09,,3,,,,0,,user,,,,4.33,g21psfCJ6ahGmA61DlVaVQ,[],Stephanie,,0,0,,,2
2012-10,,7,,,,1,,user,,,,2.29,g8VbmLMCNAuM2sYqYD4syw,[],Deuce,,0,1,,,3
2013-07,,7,,,,0,,user,,,,3.71,lh-FkT11AqP8RpzoSWToZg,[],Dan,,0,0,,,6
2012-01,,2,,,,0,,user,,,,5.0,Zo9pE52OqAwKl0QxcmJ5ig,[],John,,1,0,,,3
2009-11,,3,,,,0,,user,,,,1.0,pLNdBP6RBQNi_L9-RdascQ,[],Tang,,2,10,,,27
2011-03,1,20,,,,0,,user,,,,3.8,ucGfMGHDxYCMJ_VLpMjAOw,[],Brenda,,5,4,,,19
2009-06,,26,,,,0,,user,,,,4.65,F8Ax3j3JAnsKpxkAwLMGQA,[],Michele,,3,10,,,6
2012-05,1,25,,,,1,,user,,,,3.41,ZHZecnm385z0q6-dx0RSzA,[],Ana,,11,18,,1,54
2012-09,,2,,,,1,,user,,,,5.0,GU6cuZKh6PGuwak_EAi1Sg,[],Roberta,,1,1,,,3
2012-12,,8,,,,0,,user,,,,3.62,FRhedMwEO29U34truSsnYw,[],Kelly,,0,0,,,1
2012-11,,1,,,,0,,user,,,,5.0,pPZHjqBHRG0P5__bRDXRhg,[],Patrick,,1,0,,,2
2007-08,1,41,,,,1,1,user,1,2,,3.68,LgZcOhZBywCVNYXpbACcRw,[],Sylvia,,16,18,2,,35
2010-08,2,22,,,,2,1,user,,,,3.41,SZx7TqKjcgxed-ovmAbSjQ,[],Amy,,1,20,1,,41
2008-11,1,113,,,,0,,user,,,,3.69,OpYWwpuDNGgB7U2ALge7_Q,[],Michael,,9,15,,1,72
2012-04,,54,,,,0,,user,,,,4.24,tOcVhU6iHyjMSoHRc2zp8Q,[],Joe,,6,3,,,35
2009-02,,9,,,,0,1,user,,,,3.09,eNkdHPIe5gHrfkil0rcYdw,[],Megan,,2,5,,,17
2014-04,,11,,,,0,,user,,,,3.73,1si45roirWst9at5i_EOIQ,[],Gilbert,,0,0,,,1
2011-06,,1,,,,0,,user,,,,5.0,4vSE0Gy_9nKmysWnRCIhgg,[],Kisten,,0,0,,,0
2011-11,,6,,,,0,,user,,,,4.2,Aj46Rb4kDEDvTiBNwjWIDA,[],Ian,,1,0,,,3
2010-04,,3,,,,2,,user,,,,5.0,ncoNk2rMZcFkR6BZctP1Hg,[],Miles,,2,1,,,2
2013-04,,3,,,,0,,user,,,,5.0,ZUF25PG502vpORcXalK9Hw,[],Trina,,0,0,,,0
2009-08,,18,,,,4,,user,,,,4.5,gdiQKq4c_VAiFmIhsL5tZQ,[],annie,,7,3,,,31
2011-03,1,9,,,,1,,user,,2,1,3.89,BFbbVx7MAPZXjTxXRinJRQ,[],Ike,,4,7,,,4
2009-10,,32,2,1,7,4,3,user,11,15,1,4.0,gXglKsvX42sMvH5FZ0604w,[],Karen,,55,55,,3,90
2009-09,,17,,,,0,,user,,,,4.53,mP1tArLg-SrDmsW0ch8NPw,[],Patrick,,2,3,,,14
2006-01,,26,,,,0,,user,,,,3.81,eQPyCrAlxhv2LGAoE9Vb1g,[],Hissyfit,,8,4,,,33
2011-06,,8,,,,1,,user,,,,4.43,jYatk8cX1GSa0D0Ej7JjXg,[],Richard,,2,4,,,31
2011-06,,3,,,,0,1,user,,,,1.0,yciYjK_jkZG14N4zbBV_jw,[],Perla,,0,0,,,6
2007-07,6,27,1,2,1,0,12,user,18,20,,4.23,9laCva3ShdfRQFP1UiPQuA,[],Ranz,,42,47,5,7,47
2010-07,,11,,,,0,,user,,,,4.09,tvM5TGaPOlG2dYyVmLAWTg,[],Erin,,2,1,,,6
2013-03,,1,,,,0,,user,,,,3.0,K6KpzI2pYK--QrSxn_UdZA,[],Jerald Benedict,,0,0,,,0
2012-05,,26,,,,1,,user,,,,3.81,17dek3vpcoVmysjHHNvwCA,[],Breanna,,10,5,,,52
2008-10,,12,1,,,0,,user,,1,,4.42,_jCprml0o1wW0mk75YsO1g,[],Rob,,5,3,,,13
2007-06,2,119,,,3,2,2,user,2,6,,3.76,ufGWBSQjkyiInhMeW0hNzw,[],RJ,,63,52,,,117
2012-01,1,12,,,,0,,user,,,,3.5,xgK3v-6GBc-bcLVqpXos5w,[],John,,1,1,,,10
2008-06,,19,1,,1,4,,user,1,1,1,3.79,8PsfdKNfxuatoSMYTq1oUw,[],Ricialg,,6,5,,,8
2012-11,,10,,,,0,,user,,,,3.4,yxjqjyVt6asmvj8K57gztQ,[],Patrick,,0,1,,,15
2010-09,,10,,,,0,,user,,,,3.64,EXvhtd_05d1H9RlXa2CnIQ,[],Frank,,3,5,,,21
2010-02,1,58,,,1,3,2,user,,2,,3.78,8bs9XD_S41zGdWAKSijAtA,[],Stephanie,,22,33,,,83
2014-01,,39,,,,0,,user,1,,,3.72,_s2FXfShj36gDbqBtU7PBA,[],Kenny,,6,4,,,11
2012-02,1,125,,,,3,,user,,2,,3.37,K_MO2msWnzZSlO0iqJM_lg,[],Savannah Veronica,,23,25,,1,147
2011-04,,13,,,,0,,user,,,,4.0,HnkHEsKWDeN73NrFcFpvQA,[],F,,1,3,,,13
2013-01,,1,,,,0,,user,,,,5.0,p0I5LoKvfdFY6P-j36-KNg,[],Nancy,,0,0,,,0
2010-11,,22,,,,0,,user,,,,3.27,KU8jt6rYvu4vnklKmu-Huw,[],Heather,,1,3,,,7
2009-07,,13,,,,0,,user,,,,3.85,AjA7D5ajdBaje0FrmoFZjw,[],Lindsay,,1,1,,,17
2012-06,,1,,,,0,,user,,,,5.0,dqAdePt1fNdrXAcwU_oxCg,[],Jayson,,0,0,,,0
2009-03,,2,,,,0,,user,,,,3.5,DGNWPYQbfVNm-5UoSSThPQ,[],Amar,,0,0,,,0
2014-05,,5,,,,0,,user,,,,3.6,g2KLDxA9vM8X0MrCMSBIkA,[],Captain,,0,0,,,0
2011-01,1,19,,,1,2,1,user,,,1,3.53,BH2DnVt8ANgoPS1kPB6F_A,[],Emmanuel,,5,1,,,25
2013-08,,3,,,,0,,user,,,,3.67,RwxbKUldvk7yYLnMlDA7dQ,[],Melissa,,0,0,,,1
2011-03,,9,,,,0,,user,,,,4.12,AvR1gGXTvZaRp-6klcXyiQ,[],Chris,,4,0,,,6
2012-04,,2,,,,0,,user,,,,5.0,rOqt9E8FnEWNi4-bgS-fuQ,[],Dean,,0,0,,,0
2012-04,,4,,,,0,,user,,,,5.0,CG_-i4mZjs8kqRDW7i6L1A,[],Laurie,,1,0,,,10
2011-02,,3,,,,1,,user,,,,2.33,6ClqJaVjwlvc0xD_CX0uDw,[],Kimike,,1,0,,,1
2009-07,14,227,1,4,2,12,4,user,10,15,,3.61,9LsuckL8ydgjI-1vN8ioyQ,[],Ashley,1,122,134,3,1,263
2013-06,1,26,,,,0,,user,1,1,,3.88,WWZi6k05g26JFwMCm_KEsA,[],Reets,,1,0,,,4
2011-07,,11,,,,0,,user,,,,3.89,4S1DX07E3mwtw7ebPG0gxg,[],S,,1,3,,,14
2011-02,,19,,,1,1,,user,,,,4.11,pNU1RSzWKOqZbgTF0ERvlg,[],Christopher,,4,5,,,15
2009-11,,15,,,,1,,user,,,,3.47,ZpWgaieBJPjcLMTNAaHgbA,[],TJ,,2,12,,,27
2010-07,,4,,,,2,,user,,,,3.67,G0Te0oDxSXCE8b9tYXwO2w,[],Alison,,0,1,,,3
2007-09,1,85,,,2,4,1,user,1,4,,4.33,FAUkK0S6Rbi9I2e9YEdmeQ,[],Keri,,42,38,,,151
2012-03,,11,,,,0,,user,1,,,2.92,yGjsNhvM3ZHMWbCXqUeeCg,[],Angel,,4,7,,,8
2012-09,,2,,,,0,,user,,,,5.0,_3qMzWZH5Zmu5qynLDzkeA,[],Susan,,1,0,,,0
2012-08,,1,,,,0,,user,,,,5.0,mOHg7Wa1WZlSIffSiLe4Ag,[],Sam,,1,0,,,2
2010-07,,9,,,,0,,user,,,,4.56,rkcYBUHvEyG3YZAeV6N_QQ,[],Alan,,1,0,,,26
2008-06,4,4,,,3,5,4,user,2,3,,2.4,aC_6CDME0gBG9fJTJlyfLg,[],Philip,4,17,17,2,2,18
2014-02,,2,,,,0,,user,,,,3.5,-v0XRJQ7tdy7C1aQBGx5Mw,[],K,,0,0,,,0
2009-08,,20,,1,,1,,user,,,1,3.55,pi8qnwszuPhf8--OqhAGlw,[],Ronny,,9,7,,,32
2013-09,,3,,,,0,,user,,,,5.0,zGV595gUPM5au3V3JAfyUA,[],Clint,,0,0,,,1
2010-10,2,29,,,,0,2,user,,,,4.23,YdECyTF-iD59yJ6GJwJl9A,[],Patrick,,10,7,,,22
2012-03,,3,,,,0,,user,,,,5.0,DLMtzSl1Z9-0LCzsvs4Qcw,[],Robin,,1,0,,,2
2011-08,,7,,,,0,,user,,,,3.17,sp_LKZvHj6Gl3CBqGj6Qnw,[],John,,3,4,,,6
2010-12,,4,,,,0,,user,,,,2.0,jbQ4QYlrwKW2F2JDkCa1zw,[],Elle,,0,2,,1,3
2011-06,,5,,,,1,,user,,,,3.2,6LBqtd1_cKR4vZ7fTcwE6A,[],Elliot,,0,0,,,2
2008-06,,7,,,,0,,user,,,,5.0,e2jyVHUaLb6xpWXN1-03Ng,[],Michelle,,5,1,,,10
2010-04,1,41,,,,1,,user,,2,,3.5,ax4vLaEf9XkwT-5sLURLfg,[],Stephanie,,7,4,,1,22
2013-02,,3,,,,0,,user,,,,4.67,EH_7kO5KFEv7QfFGvsHl_A,[],Wendy,,0,0,,,1
2011-11,,12,,,,0,,user,1,2,,2.92,V_coJbdUTp6HpbqeR24Ovw,[],Becky,,3,1,,2,7
2009-09,,4,,,,1,,user,,,,4.5,cOxf8a_DTwC2HaDPbwUeQQ,[],Kelly,,1,3,,,11
2010-04,1,34,,,,0,,user,,,,3.76,jXL7amHRTaxGMgbnT0xU8w,[],Jennifer,,6,10,,,43
2011-10,,5,,,1,0,,user,,,,3.67,H23alDmi_vtgJooEvFfI1w,[],Bianca,,0,3,,,4
2007-09,19,181,8,6,10,25,5,user,49,45,3,4.17,08vW8jwsZcNXc9k1_H7H4Q,[],Katie,,393,283,3,15,332
2014-03,,7,,,,0,,user,,,,4.29,N0MLC-awOQqpk3b6ZQKo4Q,[],Roger,,4,1,,,5
2011-07,,19,,,,0,,user,,,,4.18,Lm7npjdESVGK099tZ2A-ug,[],Jimmy,,3,1,,,15
2011-01,,6,,,,1,,user,,,,3.4,xZRB4dMfsshvS1iXcYqbUQ,[],Paule,,0,3,,,5
2011-12,,82,1,,,3,,user,2,2,,3.74,tYg8sMFhe5iGWLq01aOdHQ,[],Chris,,16,23,,,46
2010-01,,50,1,,3,1,,user,1,2,,4.09,FnQWDfrvZqi52_s2nMQ_Nw,[],Alicia,,21,20,1,,98
2012-01,,19,,,,1,1,user,,,,3.52,VJlhkweZj-it_QFQhZWleA,[],Tom,,15,21,,,46
2010-07,2,17,,,1,2,1,user,,,,3.24,UDa1Sl1y1m3bwzvyY8nqhA,[],Kris,,5,11,,,48
2014-02,,3,,,,0,,user,,,,5.0,4D74SKsYJXdlSwESAxSV7A,[],Shanie,,1,1,,,4
2014-05,,2,,,,0,,user,,,,1.0,3oXuQDNuLeeCewUMbPbkNg,[],Judy,,0,0,,,1
2012-10,,4,,,,0,,user,,,,1.0,RGtpTG4mwDbavyLF2VA6-A,[],Brie,,1,4,,,5
2014-03,,2,,,,0,,user,,,,4.0,Ri42DVkdLNnF02hhzOYKPg,[],Danielle,,0,0,,,0
2014-05,,2,,,,0,,user,,,,3.5,iHb6jGMSCtE-UJwr3bbr8Q,[],Scott,,0,0,,,1
2010-06,1,12,1,,1,0,1,user,,,,4.08,w58QlFxxjniSo3al8_hfZQ,[],Michelle,,1,2,1,,9
2013-10,,3,,,,0,,user,,,,2.0,d-99gizHQg_l-XeuRNkHDg,[],Brendan,,0,0,,,1
2013-11,,4,,,,0,,user,,,,4.0,x-tJJSaQmi8ONCgXAxtoAw,[],Andra,,0,0,,,0
